"","RetMinusTwo","RetMinusOne","RetPlusOne","RetPlusTwo"
"32",0.000446753503372721,-0.0158990728519256,-0.011652235509144,-0.00871512092294081
"33",-0.0187439606631486,0.0185823214160197,0.00433029030604992,-0.00519401847730509
"34",-0.00138972381684991,-0.0209107075057157,-0.00292045142038354,-0.00565945739508003
"35",0.00106706885081438,-0.000808160049738464,-0.000804235012336717,-0.0036818980694831
"36",0.00478260954472775,-0.0144290837307137,0.0131816054460938,0.0076314901450939
"37",0.0130932349338738,-0.0302039037991504,-0.0523630662992665,0.0268597736389212
"38",-0.000653656208062536,-0.0308883415656635,-0.0122030534723358,-0.00694030093988775
"39",-0.0373575679235288,0.0971957638702491,-3.98999772433644e-05,0.0376269998260341
"40",-0.000572321427102642,0.00962999504356352,0.00263480333670821,0.00239228506996735
"41",0.00205177167146772,-0.0101037363281413,-0.0106717531895783,0.00505438093347703
"42",-0.0172538582746525,0.0143798235695031,0.00297831729009162,0.013147581721258
"43",-0.0110248473553903,-0.00744358124392684,0.00622390420219545,0.00297295307184063
"44",-0.000233669654910686,0.00856020421790514,-0.000265264258218046,-0.000409165583042475
"45",-0.00372712241047309,-0.00486250532060521,-0.00525405820928888,-0.00191617203297241
"46",-0.00737020451271501,0.0413568095107765,0.01019475207948,-0.0155382469858224
"47",0.0070541720732093,-0.0010201585778939,-0.001267862796972,0.0063455426556375
"48",-0.000514921748609106,-0.00195154567537856,0.000903613389480238,-0.0160368100201299
"49",-0.00117164359683438,-0.0108660705711553,0.00900771270020679,-0.00958276794921083
"50",-0.00219815229561509,-0.00847230351983881,0.00303812581901581,0.00913133595012653
"51",-0.007158844360015,-0.00508710525160987,0.000302090858541136,-0.0103222171650431
"52",-0.00824634795457324,-0.0448610492325136,-0.0118911324135981,-0.000420606985875611
"53",-0.00373431712842469,-0.00170398866812921,0.008786367633592,-0.0116537803162412
"54",-0.000712679207023156,0.0388592486305575,-0.096035147623981,0.0233910211485591
"55",-4.99350128931513e-05,-6.50597602920073e-06,0.00210981350161669,-0.00113646661221646
"56",0.00106748274486311,-0.00510987473862174,0.00125403838789721,-0.00711681176966672
"57",0.00353336436613013,0.00340772359356095,-0.000581272269783404,0.00345664647395654
"58",0.00727898288623336,-0.0312578138549677,-0.0769565433277008,0.00550942912640243
"59",-0.00510532301229606,-0.00271177267597811,0.0170202514972749,0.00504249811209214
"60",0.062461223614612,-0.0174327996573892,0.00148539881896185,-0.0391247059061944
"61",-0.0223538478630095,-0.00441936664255368,-0.0188478685632201,0.00516356103580006
"62",0.0017795144522701,0.00827389633481329,0.00690465679438918,-0.0010516712124964
"63",-0.0138585907997188,0.00502260601042199,-0.0251046870778841,-0.0165476179513754
"64",-0.034212518846361,0.0174921679276893,-0.0107562457293871,-0.0194741914373548
"65",-0.000185916889243703,0.0117947515917344,0.00328861336990874,0.0321418044473494
"66",-0.0323614519522959,-0.0138226336671474,-0.01305766646791,-0.0251130409578099
"67",0.00364305810433298,0.00468281137351324,0.0054596593662497,0.00972806985276008
"68",-0.0135761687734587,0.00187888123767237,-0.00206160904443155,-0.0236719840056881
"69",0.0139005237972301,0.000598444022811384,0.0589408544010404,0.0159472636861581
"70",0.0176970451303618,-0.0433809393866917,0.001065210044014,-0.0474495625180029
"71",-0.00649996165652136,0.00177812299881081,-0.0163059573906755,-0.0071903821837966
"72",-0.00434085831449695,-0.0103266474323475,0.010502328665011,-0.00446952893859013
"73",-0.0202945005540996,0.043274393294789,0.0109007447438311,0.0315977925436932
"74",0.000913519640313044,0.00903983670144914,-0.015824994476008,0.00074083392475503
"75",0.0184072024599172,0.0153158494861896,-0.0493079216045358,0.0187189144734713
"76",-0.0110241911116787,0.0102430669493271,-0.00724368786986177,-0.00136097794278243
"77",0.00428804708377368,-0.00344790162405923,-0.00746810431899746,-0.00300632488975363
"78",0.00227913421525639,0.00510674353613156,0.00620616266948038,-0.0349733741081121
"79",0.0107979418875827,0.0143371943493585,-0.00802622525986987,-0.0197938830365399
"80",-0.00481494240438089,-0.0211623074169452,-0.0173450243541721,-0.00584927062730388
"81",-0.0805145319528391,-0.0883407482294871,-0.0265496740659379,-0.0167541227113767
"82",-0.013829359223806,-0.00405289539926655,0.00752866140387767,-0.0109846539381437
"83",-0.0149871064740823,-0.00611837891508098,0.0028728208957102,-0.0132938920502458
"84",-0.0183932081169053,0.00656939123543077,-0.0279712078761849,0.00341639455062095
"85",0.0101577121223765,0.00489299080308237,-0.000551672034644059,0.00130509851768435
"86",-0.00939661088166083,-0.000192039470898492,0.00153933552560016,-0.0244745508036066
"87",-0.0107784538520531,0.000850118416021735,0.0143412640129191,-0.00240195679347881
"88",-0.0124124841321509,-0.00625866897619125,0.00204895295548965,-0.014734908964656
"89",-0.00553935087723992,-0.0112737350412004,-0.00142064336704315,-0.0186479966706348
"90",0.020789778597168,0.0346817346055216,0.00216408380409142,-0.00945209650061882
"91",-0.000323918804432454,-0.0231189357132958,0.0123863828758935,0.00648634165793584
"92",0.00729636212429261,0.00551668278316543,-0.00781482628342316,-0.00239007313247136
"93",0.232858902779446,-0.145895423753414,-0.0635755904138449,0.0358397926237543
"94",0.0334576111981421,0.0171938973429604,-0.0458683083818015,0.0572322630479494
"95",0.00291933107948898,0.00289071445469752,0.00942990325606164,-0.00274946545004655
"96",-0.00297039155238007,-0.00872996305903965,0.00798886813674889,-0.00601160380996473
"97",0.00693892466729001,-0.0190530515643877,-0.00297664560656783,0.0601205082207499
"98",-0.0281194704559079,0.00658366245544375,0.0170135774961196,-0.00106845622533151
"99",0.00407953096569172,-0.0158011569375026,-0.0227441078898643,-0.0101556289257155
"100",-0.00684891633350195,0.0047687148602089,-0.00392695773366391,-0.00192094358124852
"101",-0.0233013589692661,0.00539584037068285,-0.0239401498780675,-0.00399880207364835
"102",0.0107325238662427,0.0137028764892101,-0.00983487568221502,-0.00740478568629775
"103",0.00819481730284191,0.0138719422764751,0.00828352890641568,-0.00938771963102752
"104",-0.0340133078353158,0.0289424043787661,-0.00494768295825099,-0.00256973397224126
"105",-0.007704120764358,0.0204822396368512,0.00105915642175442,0.0202313810750571
"106",0.0118493884497477,-0.00776533332509109,-0.000619942669064137,-0.0179865453294739
"107",-0.00737772564933345,-0.0380242508306243,0.0157185788069793,0.00796709529204231
"108",0.180819437043632,0.0376106675811427,-0.0872395717541505,-0.145009437338708
"109",-0.00678347551433964,-0.0144524072478856,-0.00429491121860187,0.00922022180926889
"110",-0.00162415245466981,0.00232819930165071,0.0114133897548759,0.00229736854850128
"111",0.0045227481035125,-0.00284191142963149,0.0231110856153409,0.00553825694249814
"112",0.0343769778435329,0.0233951176615021,0.0323575438931379,-0.0346599668953147
"113",-0.00258259950438768,-0.00392480846962046,0.0207768521779646,0.00662665615947869
"114",-0.0198522813737415,-0.00185302297878076,-0.023243903201152,-0.0085768607015558
"115",0.0292963090886803,0.00170136680422419,0.001817483434117,0.0288350881019455
"116",0.0160022916765229,-0.0212402737360079,-0.00169964339820593,0.0144080749033993
"117",0.0134518120060037,0.0268691349707686,-0.00433181238097371,-0.0331462162750346
"118",0.0142415468901498,0.00614179063585258,-0.0175265880487235,-0.0032161806549451
"119",-0.0144467785875495,-0.0108768030518987,0.00240941463910644,-0.0119013969906826
"120",0.00780426909851762,0.0136922092178746,-0.00390044926256796,-0.0084890887483106
"121",-0.00498067427608439,-0.0108799276372237,0.00875950838078229,-0.00687987785730979
"122",0.00129016766942049,-0.0111052010636691,-0.00903569586447827,-0.00208366544961216
"123",0.00699799753987352,0.0117007747187342,-0.0167941780819731,-0.0397728047333299
"124",0.0208990209213103,-0.00445103584827875,0.0218221030304844,-0.00719964096370159
"125",-0.00454470507185401,-0.0205987169632945,-0.00131946910368755,-0.00708202576476299
"126",-0.0144780493019971,0.00238178170467031,-0.0147973599299792,-0.02918385959278
"127",0.0860773623218671,0.036879834779082,-0.0495755795334728,-0.00727153030599649
"128",0.00611446935958272,-0.0128187074714912,-0.0408994363891673,-0.00739031779805775
"129",0.00999311175396538,0.0207795859601934,-0.00619757374659366,0.00555975405289019
"130",0.0454520556860785,-0.0410990826662552,0.00807545528828716,0.0173026237580492
"131",0.013628855852122,0.0064446102931407,-0.00520146003537177,-0.00179463203066476
"132",-0.0184140996582966,-0.0109688742103403,-0.000789521946879874,0.00143295280824665
"133",-0.00669894886402482,0.00667702391175734,-0.00129693341493529,-0.000949973301622635
"134",0.0112030487341078,-0.0524087346835327,0.0244465710682172,0.000960531947898644
"135",0.00969542577214932,-0.0165363334632318,-0.00494253246540759,-0.00274529311146016
"136",-0.0126258386285576,-0.039411750687001,-0.0021057256448505,0.0120683158738793
"137",-0.0166395501968504,-0.0246891555134392,0.0088256968854102,0.00291055279033914
"138",0.0241994256595365,-0.137595148377023,0.0534887183641145,0.0247432459727016
"139",-0.0091909892422616,0.0234322040395714,-0.00532280599203655,-0.0044829370283777
"140",-0.00488287286398085,-0.045579934931226,0.00301698574059517,-0.0444677440761167
"141",0.00953036433113956,-0.00388684678641075,-0.000130833459093988,0.00263247803225999
"142",-0.00333541155649445,-0.0600823603265771,-0.00315969930596825,-0.0588266603207428
"143",0.00154666929014013,-0.00433553570258367,-0.00203440752842932,0.00315935111352736
"144",-0.00433625690939371,-0.0052679843822857,-0.00108276283435446,0.00166535762567965
"145",-0.0123761457126112,-0.00171318335710414,-0.0139020046453364,0.0265695718287683
"146",-0.0103281492450185,-0.0089060178009462,-0.0282921797792694,0.00487539308422521
"147",-0.00120255131923333,-0.00224340082737249,-0.00185888110799283,-0.00939568911054652
"148",0.0136510580185491,0.0100383998145941,0.00550155277064028,0.0155034123629158
"149",0.022452235868245,0.00360419490715017,-0.0354464095207871,0.0178477506416155
"150",-0.0206393867875436,0.0208808293503679,-0.0288047116827276,-0.00972768576455191
"151",0.0181662904817384,-0.0215761390026527,0.000122548962398459,-0.0440253617566992
"152",-0.0071818633451726,-0.00451168180685773,-0.00179303184116895,-5.29576003777179e-05
"153",0.0396441258458268,-0.0175287800208372,0.0274324421734945,-0.00155567071808404
"154",0.00774367999711256,0.0212283175953956,-0.0122159741867222,0.00473641933575494
"155",0.0228288123644329,-0.028249818153904,0.0347179536357212,0.00639115292685653
"156",0.0156637256582344,0.0194771887486367,-0.00612385437388492,-0.0138912245288215
"157",0.0155999753754158,-0.00708449723952739,-0.0229566211647964,-0.00837739594368852
"158",-0.0168754964861597,-0.0269815256521229,-0.00289059439814083,-0.0194055211875682
"159",0.0017012825027309,-0.00228678395444474,-0.0106403006099727,-0.00352886414888237
"160",0.0129427270748545,0.000690657986716531,0.000425061754207344,-0.0168636391984109
"161",-0.0055534015918605,0.00949131630342664,-0.00431704105937037,-0.000815022225376453
"162",-0.00616534218453963,-0.00726327790117674,0.00287280578116623,-0.00676818231982833
"163",0.018118765940241,0.0252817804003502,-0.0219665779218238,-0.113424453069821
"164",0.00839104114282135,-0.0146286881097359,0.012292056408749,0.00249725607581314
"165",0.0057601556643087,-0.00505503934861083,-0.000339481503209362,0.000424158195703333
"166",-0.0589409187774347,0.0274177259341206,-0.0356264405756184,0.00177443719517467
"167",0.00544276437140319,-0.00446623842265384,0.00129448704770698,-0.00327541345520939
"168",0.00269949575625536,0.000264548378418248,-0.000105014980450761,0.0124764362117765
"169",-0.0457735840961284,-0.0273060426623647,0.0291898477784772,-0.0366186782455001
"170",0.0201102355275793,0.00898099579416621,0.00992966460240671,0.00525200061101166
"171",0.010009147582771,-0.0184147743588354,-0.0177992625419744,0.00837052929641338
"172",-0.00422856337123471,-0.00618326229561055,0.0140847724320871,0.0200783230921636
"173",-0.021428128073615,0.0211098591073077,-0.0183383828561653,-0.0273586122697383
"174",0.0200115399120169,0.00321944863883501,-0.00828650320219966,0.0267638853064012
"175",-0.00632688293997631,-0.0170872964668103,-0.0045936169916105,-0.00355764276102835
"176",0.00881149191872062,0.00929817998285701,0.00537493628732093,0.000858093924837208
"177",-0.0124819760747983,0.000576856320107755,-0.00543862766761727,-0.0103604209077106
"178",0.00284065581562925,-0.00603298090838045,0.0318320344553586,-0.00681512282443433
"179",-0.0179488647599408,-0.0162245394358213,0.0116569481144337,-0.00544055183831049
"180",0.00954613025068012,0.00292049893398326,0.0036341007653192,0.000533917208051281
"181",0.0229083974531869,0.0172997224274203,-0.0631075657080061,-0.0262103624406483
"182",-0.00933499666866417,-0.012403822437197,0.00728051373284779,-0.0106073519761188
"183",-0.0101526780657743,-0.0121974253436167,-0.0362610620522587,-0.00559535400044708
"184",0.00462178505249609,-0.00499928785547184,-0.018069496511529,-0.00232491772185483
"185",-0.0165743803233695,-0.0240785797045878,-0.0162571497292799,-0.0223293641226882
"186",0.00170215705489482,0.0118605817566225,-0.00433443450627535,-0.00433937202980557
"187",0.00853716805439551,-0.0300395342046059,0.00688834523083205,0.0460791331634752
"188",0.0133365121803582,0.00445974486634674,-0.0183576057899788,-0.000674766383682818
"189",-0.00178073894025639,0.0123145062488391,0.00812922301982673,-0.00580025325301327
"190",0.0243449815045468,0.000164786002567218,0.00663032329399629,0.0298708319378871
"191",0.00461969064294866,0.0160369631116612,0.0263143202103673,0.00464733124644365
"192",-0.00438962492301576,0.0126455417550346,0.00394165913581875,0.0217921861202679
"193",-0.0224578395817184,0.0114267867183512,-0.00172109171092912,0.00617881445620982
"194",0.00364073960935465,-0.000208662475401256,0.00274071345308684,0.00249322173765726
"195",0.0407578154329215,0.0319309371980397,-0.0683784115453395,0.00335183110632408
"196",-0.011671557079061,-0.0406823887304822,-0.0104878900333659,0.0223606889592409
"197",-0.0217548801588753,-0.001836363024238,0.00230220198107221,-0.000558587182008756
"198",-0.0146004014991996,0.0404904166502748,-0.0142665184145384,0.0095006089193956
"199",-0.00871315276664063,0.0139255108387705,-0.00867659798253872,-0.00641964135893041
"200",-0.0131590476615161,-0.0129559157375158,0.000998249763921336,0.0254734872239071
"201",-0.0137327101913173,-0.0135030795881587,-0.00350234407363068,-0.014160393349818
"202",0.0321721166413928,0.0222230197805799,-0.000163606052381035,0.014864172503983
"203",-0.0125839599500287,0.0131317694117438,-0.0136458565877846,0.00188406312306981
"204",-0.0184960208159488,3.07675382388713e-05,0.0033712077278704,-0.00544857881615266
"205",0.0207277175933669,-0.0497852137261538,0.0154370202533943,0.0922018201033142
"206",-0.0464587207277797,0.0148768326620387,0.00850508810734203,-0.00521232144313822
"207",-0.0257273940563628,0.000322772015398922,-0.00285281134616367,0.0196091545310589
"208",0.0253700974700653,0.0153438175530072,-0.00333263341584484,-0.01837774643799
"209",0.0141519856738977,-0.0244686998054409,0.0171689817382203,-0.0110022394639094
"210",-0.00290000197896705,-0.00755610117377856,-0.00116810793703887,-0.0100654606683918
"211",0.0219251952397141,0.027073225758989,-0.00224487271282347,0.0401070245881435
"212",-0.00357080655046172,-0.00200608172540355,-0.00784488108879739,-0.0172700967485218
"213",0.00283282328382701,-0.00264870426978115,-0.0210436763067889,0.0105865100409307
"214",0.0147061831746379,0.0153312718765971,-0.00318765261523117,-0.00625888675967321
"215",-0.0371096810842471,-0.0544367928228162,-0.0232816323816721,-0.0377179317545082
"216",-0.0408054980534553,-0.0297459613595174,0.00244823964677596,0.045972662010348
"217",-0.00456071933876066,-0.00409969447284746,0.00588114969640548,-0.0093485784641676
"218",-0.0515728158794561,-0.00278622063635649,-0.00766647907234562,-0.00729610865033885
"219",0.0175464065286035,-0.0678752933756987,-0.0239267359006109,0.0325251474980959
"220",-0.00603915279524785,-0.00129685487588273,0.00850223576039133,-0.00885124578749774
"221",-0.00296380083546729,0.0120835548519568,-0.0103090148365233,0.0199303016417836
"222",0.0167718176278915,0.00277461571360338,0.00262576808322505,0.00629291196838007
"223",-0.00105789526058727,-0.0043471420453535,0.00986382844074241,0.00404861851434132
"224",-0.0153735574213682,-0.0500302710196183,-0.018873509610924,0.0855855772094163
"225",-0.00461700153803371,-0.0185730185316138,-0.00347658479628785,0.0130742614160182
"226",0.00653452219558171,-0.00942053949748238,-0.0166473615282613,-0.00932316128690277
"227",0.012373855168449,0.0161198025140761,0.00575284840166393,-0.00338467397262924
"228",0.0160514268674625,0.0123355219241771,0.0085431917724067,-0.0169615026651149
"229",0.00212475248236833,0.0055463142310845,0.00225380212145549,-0.00652766013080038
"230",-0.0111426001107694,-0.00713524934868737,0.0188826507841867,-0.00119171857676308
"231",0.0118827307165365,-0.00995960420755832,-0.00314576079717092,-0.00940328781971203
"232",-0.000735233777681268,-0.00843624512370666,-0.00119527860457435,-0.000678664401182945
"233",-0.00965540029835774,-0.00251596137773919,0.0162165542452663,0.0082717421924045
"234",-0.0108274413971434,0.000662340815011876,0.0102853129085318,-0.0129615610736565
"235",-0.0150840296609585,-0.00248365702648389,-0.00546055274491766,-0.00719625569094689
"236",-0.0127399594242768,-0.00824737667287681,0.0113868738726361,-0.00595604970278111
"237",-0.00425739007380913,0.00963448263504944,-0.00833896080018939,-0.053436292226985
"238",0.00396358220702477,-0.00654256258992128,0.0194787223390404,0.0163163678019855
"239",0.0037858622947646,-0.000735272181582916,-0.00677695636531992,0.000614192535937393
"240",0.0334121161595262,-0.0197264604444377,0.0179509858501112,-0.0190596129148757
"241",-0.0015354266709083,-0.00941390226652777,0.00857357230886193,0.0155136329724527
"242",0.0111990068221501,0.000833733803683459,0.0131744832533596,-0.00592942183502438
"243",0.000358614010459619,-0.0250673734030671,-0.011483284308208,-0.00626528174570563
"244",-0.000290044907133544,0.0140885780477077,-0.0012328436920973,-0.000535099592770405
"245",0.0449779851549045,0.00232493167825131,0.0490833880915348,0.0553501786788962
"246",0.00524533554237005,0.00592446713598243,0.00959491494594928,0.00930477088443305
"247",-0.00802426263267419,0.0122577642703443,-0.00974075379537824,-0.00245273920517952
"248",0.00629766944492197,-0.0061602285326689,0.00455562984239495,-0.0264918063727178
"249",-0.0351764460013758,0.00250245218548336,-0.0179306639108637,0.0146032974229805
"250",0.00381632504148725,0.0114473096795677,0.00019342016095732,0.00174331760374827
"251",0.00672143287299806,-0.0349921377799604,0.0311905558639105,0.000499344492115456
"252",0.00502132126273851,0.00594415008961895,0.00517979554989547,-0.00925414487042711
"253",0.0156301082500383,-0.00398477719356297,-0.00392898332284265,-0.0106085701829126
"254",-0.0033266627333105,-0.00297699261889645,-0.0072820627986659,-0.00461918695647422
"255",0.00529417961084751,-0.00104642943191185,-0.0113818247978494,0.0403534756029382
"256",0.0131409878192638,-0.0181498271739995,-0.000508003864088587,-0.00463954438482014
"257",0.0219625177234828,0.00581571392951201,-0.0143931262473526,-0.0071782987292586
"258",0.00395416165474794,-0.0133592195933708,0.0103662101201788,-0.0121739618668249
"259",-0.0184214741819589,-0.0055193027725473,-0.0170182703290367,0.00315962568054108
"260",-0.00264921134382582,0.0179418849493867,-0.0250096173615927,0.0110999318730598
"261",-0.0423192412747544,0.0435364831414561,-0.0148053574779043,-0.0186107275705636
"262",0.0524063222773369,-0.0115982013684341,0.0105496948735019,-0.0154963620505856
"263",-0.0193471928831301,0.0102006594953552,-0.00444134088684707,-0.00209693089039619
"264",-0.00503020862631097,0.00974165889913102,0.00178760747902129,0.00775328863841971
"265",-0.00520655665145692,0.00287152065239644,0.00901019214737461,0.000920878069022528
"266",0.00138252956925929,-0.000506754664540776,0.00462091995788927,-0.00294192200992667
"267",-0.00873979093671898,0.0205823104683427,-0.00504511095778685,0.0179944985086996
"268",-0.0165135556669227,-0.00314017472422156,0.0122234488173062,-0.0106176119570561
"269",0.0266672583687792,-0.0142410579214751,-0.0702589686313644,-0.0626842054101853
"270",0.0096117297234391,0.0015812635830152,-0.00182665868463927,-0.0383670775035941
"271",-0.0140867246781119,0.00783450652850651,0.0254625188054615,-0.0160677299850578
"272",-0.000829185900809805,0.00864579212440616,-0.0123065576723522,0.020469584171299
"273",-0.0109500285237035,0.0043883801803281,-0.0107266646320672,0.00531086976299172
"274",0.0156488798238737,0.0153624959994534,-0.00496461373410625,-0.0109466109690451
"275",0.00233494636937082,0.0218103056787081,-0.0297277828184127,-0.0193349097229995
"276",-0.0218781217525684,-0.0111066395082475,-0.00212400226944965,0.00955414971804646
"277",-0.0204581272702152,-0.0129261226367244,0.0203983031805321,0.0111592247141961
"278",-0.0117424936249587,0.0125505921081157,0.00907109841405178,-0.0020147932216022
"279",0.0114773374709157,0.00523120941483446,0.0207030310933398,0.000997278289990295
"280",-0.00436033185860364,0.0164255091481951,0.0158329572701397,0.0359937354444155
"281",-0.0101933994571,-0.00443408126331478,-0.00192948774177101,0.00504849712331048
"282",-0.00136620050046869,-0.00356106819275436,0.00588030037176185,-0.00383380070230323
"283",0.00267632904831507,0.0105865950284273,-0.0121308739508482,0.0215663642698813
"284",-0.0217995295492952,0.00244151461728334,0.00626516829197231,-0.00802692910857032
"285",-0.0228990798953235,-0.0335603696967735,0.0183583741832796,0.00869028266398626
"286",-0.00218499555221567,-0.000163525117889634,-0.0120298537950888,0.00180581534258488
"287",0.00644890687747653,-0.0102136214238209,-0.00864562123887826,-0.000821991784366766
"288",-0.00104228373463388,-0.0104907733516685,0.0035399159044027,-0.0074142005733209
"289",-0.00171025124304617,-0.00266908868206854,-0.0098903410859491,-0.0415245714790408
"290",-0.0226690134453573,-0.0218350540697765,0.0104558506828526,0.0223697083897245
"291",-1.31502248435572e-05,-0.0258048166365755,0.0503598010241956,0.0115706818873532
"292",-0.0149856726041671,-0.00951300504425539,0.0150909740371682,0.00382752528790652
"293",0.000989623865706019,0.0117939979265353,-0.000250009690421972,-0.0004275237648533
"294",-0.00271201648853784,0.0129270000218634,-0.00126942290781957,0.00582464666768745
"295",0.0246121744749935,-0.00272219389036181,0.00604994575963738,0.00511329977370737
"296",0.00241190653583028,-0.00122215442211723,-0.00271071845224601,-0.0234911030975071
"297",0.024137953637133,-0.0178787536284079,-0.0271798325011154,0.0552779043323837
"298",-0.0024751723187845,0.00874226610616447,0.00177707110376264,0.00952856432201892
"299",0.00656720008052633,-0.0137855079097703,-0.0118165364476176,-0.0350976761498436
"300",0.0250044327494488,0.0160409570772215,0.0101201642999012,0.028462270965187
"301",0.0019027157418449,0.0166842616523744,-0.00702475952886744,-0.00017980614298316
"302",-0.00230762071801635,-0.00966130448296542,-0.0312923911896197,0.0324786324126703
"303",0.0146970357505294,-0.00163028529226485,-0.00286065988010881,-0.00422334164497787
"304",-0.00856349356324325,0.00361488800262876,-0.00256465918372697,0.0189970767398585
"305",0.0125351531212591,-0.00332645755681884,0.000558833336153121,-0.00415312202137927
"306",-0.00760612637543837,-0.00650774620301215,0.0397142521120459,-0.00483690252699586
"307",-0.019201045317994,0.00227560926569643,-0.0168820019674859,-0.0350612162571379
"308",0.010496687497194,0.000178811735042711,-0.00278049380482723,-0.0184388850141986
"309",-0.00143938494105739,-0.0102538177914759,-0.0149774013715136,0.0121187829442867
"310",0.00649545530907215,-0.0293093114707007,-0.0141767538439372,0.0314383814513026
"311",-0.0257530794302452,-0.000686734142514824,-0.00757013632821205,0.0108101327365395
"312",0.0295557587202838,0.0101258298559403,-0.0092235586484159,-0.00463889210586955
"313",0.0821422780231493,-0.00165202454865658,-0.0238713321264682,0.0132943533306522
"314",0.00508044735846949,-0.00523706715624436,0.00166612776983093,-0.00656951435173301
"315",0.00283544021722135,0.000756263607385307,-0.0128442932904353,0.00848493207680229
"316",0.0234890640676419,0.0017852586824119,0.0196414332166153,-0.0278976656469353
"317",-0.00681463605488688,-0.00327566817492127,0.0116886434374405,0.000893622036347697
"318",0.00417908788970981,0.0184931685458628,-0.000235410081951144,-0.0138767145383778
"319",-0.040050847204423,0.00190125574786032,0.030444974906707,-0.00436900539239889
"320",-0.0084869200753333,0.0140306815554385,-0.00228465555037818,-0.0148608532849735
"321",-0.00850374369696301,0.00510473608419953,-0.00940113482924601,0.0106539121737334
"322",0.0119389577851954,0.0132541470029455,-0.00329975049197127,-0.0185936221412333
"323",-0.0212523624599617,0.0245064898190786,-0.0187454310878941,-0.0233182229947079
"324",0.0193129778802857,0.000302967291708017,-0.0149133894068233,-0.0196428254525485
"325",-0.0155332545498927,0.00624618165523864,-0.0261440202902792,0.0295490863668167
"326",0.00695539864829575,-0.000240955592126874,0.00583217502415898,-0.00156870605066152
"327",-0.00217013827875027,0.0247686892420602,0.0108084908170971,0.00331299127983721
"328",-0.0051966126632149,0.016997336153765,0.0110344695495699,0.00558457202069161
"329",-0.0155306189574602,-0.0105833398750195,0.0263194912588631,0.026467670657054
"330",0.00300289981450413,-0.00639269581485005,-0.00865708587057967,-0.00120197909769015
"331",0.00689895022873012,-0.0228634413833345,0.0212215498537425,-0.0102685164290426
"332",0.00410244278177459,0.0150371475988956,0.0034994307233701,0.0179969014086707
"333",0.0262465565134392,0.00521355345437015,-0.0152021907668704,0.0105764604638291
"334",-0.000347062407473167,0.00330848916162661,0.0149721522236993,0.00182108735360192
"335",0.0001968616559919,-0.0337177529782502,0.00703744393675617,-0.0111399571655061
"336",0.0135423256120131,0.00246375705426111,-0.0212972989057164,-0.0122817766540992
"337",-0.0490805311950332,-0.0795194568975719,0.0169559991325872,-0.0285345263371295
"338",0.000680877951939048,-0.00679222686374904,-0.0030345141894517,0.00770440625156976
"339",0.00558507131452768,0.0125257807905152,-0.00213869615516287,-0.0178632630241988
